,name,address,cuisine,picture,menu,reviews,promos,lat,lng,restaurant_id
635,Subway,1 Vista Exchange Green B1-34 Star Vista,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3068072,103.7883997,636
636,Subway,1 Tampines Walk B1-52A Tampines Hub,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3529604,103.9403451,637
637,Subway,1 Orchid Club Road 01-38 Orchid Country Club,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.411778,103.8443315,638
638,Poulet,"201 VICTORIA STREET, 04-12, BUGIS+",European,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2997818,103.8541438,639
639,Malay and Indian Cuisine at RVRC (Mngd by Smorgasbord Int Pte Ltd),"25 Lower Kent Ridge, 03-00 Ridge View Dining Hall",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2975803,103.777179,640
640,Subway,5 Tampines Central 6 01-11 Telepark,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3535191,103.9420929,641
641,DUNKIN DONUTS,1 MARITIME SQUARE 01-102 HARBOURFRONT CENTRE 099253,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2643389,103.8201453,642
642,DUNKIN DONUTS,30 SEMBAWANG DRIVE 01-27A SUN PLAZA 757713,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4482678,103.8196887,643
643,DUNKIN DONUTS,180 KITCHENER ROAD B1-K12 CITY SQUARE MALL 208539,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3111877,103.8566675,644
644,DUNKIN DONUTS,2 ORCHARD TURN B4-60 ION ORCHARD 238801,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3042012,103.8316406,645
645,Subway,27 Bendemeer Road 01-673 Bendemeer Ville,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.318858,103.862831,646
646,Subway,301 Upper Thomson Road 01-01D Thomson Plaza,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3548,103.8308,647
647,Subway,83 Punggol Central B1-16 Waterway Point,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.40669,103.9021738,648
648,Subway,1 Rochor Canal Road B1-27/28 Sim Lim Square,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3030433,103.8529208,649
649,Tuk Tuk Cha,"1 Jurong West Central 2, 02-K09, Jurong Point",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3397443,103.7067297,650
650,Burger King,809 French Road 01-31 Kitchener Complex 200809,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.308165,103.8622513,651
651,Old Chang Kee,20 TAMPINES CENTRAL 1 01-03 TAMPINES MRT STATION 529538,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3531941,103.9452213,652
652,Bread Fresh,"257 Bangkit Road, 01-57, Bukit Panjang New Town",Bakery & Cakes,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3784746,103.7733991,653
653,Cucina,12 Kallang Avenue 02-10 Aperia,Italian,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3097687,103.8644027,654
654,McDonalds Restaurants Pte Ltd McCafe,490 LORONG 6 TOA PAYOH 01-11 TOA PAYOH HDB CENTER 310490,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3325896,103.8481317,655
655,Swee Heng Bakery Pte Ltd,308 Anchorvale Road 01-06 Multi Storey Car Park,Bakery & Cakes,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3903146,103.8929021,656
656,Popeyes Louisiana Kitchen,437 ORCHARD ROAD B1-19 ORCHARD MRT STATION 238878,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3039987,103.8317905,657
657,Popeyes Louisiana Kitchen,1 Joo Koon Circle 01-50 FAIRPRICE HUB 629117,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3269112,103.6784659,658
658,Pizza Hut Singapore Pte Ltd,200 HOLLAND AVENUE B1-07 - 278995,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3111867,103.7961647,659
659,Malay and Indian Cuisine at RVRC (Mngd by Smorgasbord Int Pte Ltd),"25 Lower Kent Ridge, 03-00 Ridge View Dining Hall",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2975803,103.777179,660
660,Subway,201 Victoria Street 05-09 Bugis+,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2993783,103.8541469,661
661,Kopi & Tarts,10 Eunos Road 8 Singapore Post Centre,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3190065,103.8943833,662
662,Yong Tau Fu (S3) @ Cantine Jurong Point,"1 Jurong West Central 2, B1-42/43/44 Jurong Point",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3397443,103.7067297,663
663,Hei Sushi,"1 Pasir Ris Close
02-334",Japanese,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3769815,103.9544216,664
664,Hei Sushi,"28 Tai Seng Street 
01-02 
Sakae Building",Japanese,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3349979,103.8898964,665
665,Indonesia Penyet (S2) @ Food Junction Lot 1,"21 Choa Chu Kang Avenue 4, 04-16, Lot One Mall",Indonesian,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3851169,103.7449142,666
666,Papparich,3 GATEWAY DRIVE 03-06 WESTGATE MALL 608532,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3345013,103.7426077,667
667,Saltwater Cafe,1 NETHERAVON ROAD 01 Village Hotel Changi 508502,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3904644,103.9860557,668
668,Seoul Garden,6 RAFFLES BOULEVARD 03-210 MARINA SQUARE 039594,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2908333,103.8580556,669
669,Seoul Garden,1 Maritime Square 01-65-66 Harbourfront Centre 099253,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2651579,103.8199911,670
670,Singa Goody,930 YISHUN AVENUE 2 02-155 NORTHPOINT 769098,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4279686,103.8364152,671
671,Subway,252 North Bridge Road B1-36 Raffles City Shopping Centre,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2937585,103.8534331,672
672,Subway,61 Ang Mo Kio Avenue 8 01-15 Jubilee Square,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3717025,103.8476215,673
673,Subway,60 Jurong West Street 91 01-03 Nanyang Community Club,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3424797,103.6924185,674
674,Subway,456 Jurong West Street 41 01-744,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3507292,103.7200056,675
675,Subway,500 Dover Road Gate 3 Foodcourt 5 Singapore Polytechnic,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3097757,103.7775495,676
676,Subway,480 Lorong 6 Toa Payoh 01-13 HDB Hub,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3325626,103.8489703,677
677,Subway,51 Hougang Avenue 9 01-02 Ci Yuan Community Centre,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.375161,103.882957,678
678,Subway,25 Airline Road B1-26 Airline House,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3772009,103.997269,679
679,Malay and Indian Cuisine at RVRC (Mngd by Smorgasbord Int Pte Ltd),"25 Lower Kent Ridge, 03-00 Ridge View Dining Hall",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2975803,103.777179,680
680,Subway,30 Tai Seng Street 02-02 BreadTalk IHQ,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3343323,103.8895688,681
681,Subway,33 Sengkang West Avenue B1-08 Seletar Mall,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3915208,103.8760834,682
682,Subway,"65 Airport Boulevard Changi Airport 036-141-02 
Terminal 2 Departure/Transit Lounge Central",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3553534,103.9891719,683
683,Subway,302 Tiong Bahru Road 01-103 Tiong Bahru Plaza,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2865596,103.8275427,684
684,Subway,21 Media Circle 01-02 Infinite Studios,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2923809,103.7946717,685
685,Subway,475 Choa Chu Kang Avenue 3 01-22 Sunshine Place,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3780144,103.739185,686
686,Subway,461 Clementi Road 01-05,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3011345,103.7700918,687
687,Subway,40 Woodlands Street 41 02 Singapore American School,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4257977,103.7755,688
688,Subway,40 Pasir Panjang Road 02-34 Maple Tree Business City,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2794886,103.7858011,689
689,Subway,50 Tampines North Drive 2 03 Courts Megastore,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3734101,103.9334918,690
690,Subway,21 Tampines Avenue 1 30B-01-03 Temasek Polytechnic,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3451847,103.9318122,691
691,Subway,21 Choa Chu Kang Avenue 4 B1-34/35 Lot One Shopper's Mall,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3851169,103.7449142,692
692,Subway,76 Nanyang Drive 01-07 NTU,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.34729,103.6807359,693
693,Subway,12 Marina View 02-07 Asia Square 2,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2779532,103.8509025,694
694,Subway,11 Rivervale Crescent 01-31 Rivervale Mall,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3919537,103.9047236,695
695,Subway,11 Bedok North Street 1 01-16 [email protected],,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3270683,103.9306244,696
696,Subway,20 Havelock Road 01-19 Central Square,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2884031,103.8429574,697
697,Subway,20 Ah Hood Road 01-33/34 Zhongshan Mall,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3270618,103.8464431,698
698,Subway,14 Scotts Road 01-36 Far East Plaza,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3070854,103.8333034,699
699,Malay and Indian Cuisine at RVRC (Mngd by Smorgasbord Int Pte Ltd),"25 Lower Kent Ridge, 03-00 Ridge View Dining Hall",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2975803,103.777179,700
700,Subway,177 River Valley Road 01-13A Liang Court Shopping Centre,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2917663,103.8445462,701
701,Subway,462 Tampiness Street 44 01-62,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3589482,103.9550523,702
702,Subway,101 Thomson Road B1-04/05 United Square,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3172768,103.8436682,703
703,Subway,103 Penang Road 01-02/03 Visioncrest,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2990657,103.8427994,704
704,Subway,604 Sembawang Road B1-20 Sembawang Shopping Centre,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4419459,103.8250936,705
705,Subway,162 Bukit Merah Central 01-3547,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2839362,103.8173602,706
706,Subway,90 Yishun Central 01-02/03 Khoo Teck Phuat Hospital,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4246142,103.838217,707
707,Subway,87 Science Park Drive 01-04 Science Hub,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2877321,103.7903725,708
708,Subway,930 Yishun Avenue 2 B2-03 Northpoint,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4279686,103.8364152,709
709,Subway,154 West Coast Road B1-13 West Coast Plaza,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.303632,103.766452,710
710,Subway,120 Maxwell Road B1-26/46 Tanjong Pagar MRT Station,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2767709,103.8451658,711
711,Subway,8A Marina Boulevard B2-19 Marina Bay Link Mall,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2795303,103.8543391,712
712,Subway,25B Lorong Liput Holland Village,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3103635,103.7947818,713
713,Subway,744 Bedok Reservoir Road 01-3031,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.337769,103.9217855,714
714,Subway,809 French Road 01-34 Kitchener Complex,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.308165,103.8622513,715
715,Subway,802 Bukit Batok West Avenue 5 01-14 Bukit Gombak MRT Station,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3592405,103.7518398,716
716,Take A Bake,304 Woodlands St 31 01-113 730304,Bakery & Cakes,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.429969,103.773743,717
717,Tenderbest,608 Ang Mo Kio Avenue 5 01-2771 560608,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3784765,103.8367304,718
718,Encik Tan,1 Vista Exchange Green 01-20/21 Star Vista 138617,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3068072,103.7883997,719
719,Malay and Indian Cuisine at RVRC (Mngd by Smorgasbord Int Pte Ltd),"25 Lower Kent Ridge, 03-00 Ridge View Dining Hall",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2975803,103.777179,720
720,Encik Tan,201 VICTORIA STREET 01-02/K1 - 188067,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2995955,103.8542191,721
721,Encik Tan,"1 Harbourfront Walk, B2-37 Vivo City",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2644032,103.8222071,722
722,Encik Tan,"6 Raffles Boulevard, 02-275 Marina Square",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2911534,103.8576778,723
723,Encik Tan Pao Pao,"3 Temasek Boulevard, B1-149 North Wing Tower 2",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2957055,103.8597298,724
724,Fatty Bom Bom,"36 Chai Chee Avenue 1, 01-151 Ansar Garden",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3252727,103.9253656,725
725,Fatty Bom Bom,"506 Bukit Batok St 52, 01-91, ST 52 Coffee House",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3522423,103.7545669,726
726,Fatty Bom Bom,"296A Bukit Batok Street 22, 01-62 Skyline II @ Bukit Batok",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3437583,103.7480459,727
727,Fish & Co. Restaurants Pte Ltd,"238 Thomson Road
03-11 
Novena Square",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3198822,103.8439452,728
728,Qi Ji,23 Serangoon Central 03-10 Nex Serangoon 556083,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3507723,103.8722585,729
729,Texas Chicken,2 Tampines Central 5 05-03 Century Square 529509,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3523888,103.9438567,730
730,Mushroom,"181 Lornie Road
MacRitchie Reservoir Park",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3403992,103.8313813,731
731,Malay and Indian Cuisine at RVRC (Mngd by Smorgasbord Int Pte Ltd),"25 Lower Kent Ridge, 03-00 Ridge View Dining Hall",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2975803,103.777179,732
732,EIGHTEEN CHEFS,2 JURONG EAST CENTRAL 1 02-13 JCUBE 609731,Fusion,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.33331,103.7401992,733
733,EIGHTEEN CHEFS,"1 PASIR RIS CLOSE, 02-330/331, E!HUB @ DOWNTOWN EAST",Fusion,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3775722,103.954985,734
734,EIGHTEEN CHEFS,23 Serangoon Central 01-57 NEX 556083,Fusion,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3507723,103.8722585,735
735,EIGHTEEN CHEFS,1 Vista Exchange Green 02-22 The Star Vista 138617,Fusion,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3068072,103.7883997,736
736,EIGHTEEN CHEFS,200 VICTORIA STREET 04-06 BUGIS JUNCTION 188021,Fusion,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2995002,103.8554917,737
737,EIGHTEEN CHEFS,3 SIMEI STREET 6 01-12 EASTPOINT MALL 528833,Fusion,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3427145,103.9530415,738
738,EDMOND CHICKEN RICE,46-1 COMMONWEALTH DRIVE 01-358 - 140461,Chinese,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2996135,103.7984179,739
739,<Stall Name>,<Address>,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3155862,103.7164788,740
740,Fish & Co. Restaurants Pte Ltd,"1 Harbourfront Walk
02-116
Vivo City",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2644032,103.8222071,741
741,Fish & Co. Restaurants Pte Ltd,"311 New Upper Changi Road
01-71/72
Bedok Mall",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3244894,103.92902,742
742,Fish & Co. Restaurants Pte Ltd,"10 Tampines Central 1
04-11
Tampines One",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.354212,103.9450352,743
743,Fish & Co. Restaurants Pte Ltd,"252 North Bridge Road 
B1-63/64
Raffles City Shopping Centre",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2937585,103.8534331,744
744,Fish Soup (MR3) @ Kopitiam Northpoint,"930 Yishun Avenue 2, B2-12",Chinese,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4279686,103.8364152,745
745,Fish Soup S8 at Lot One Shoppers Mall,"21 Choa Chu Kang Ave 4, 04-15/16, Lot One Shopper's Mall",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3851169,103.7449142,746
746,EIGHTEEN CHEFS,1 JELEBU ROAD 02-19 BUKIT PANJANG PLAZA 677743,Fusion,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3800396,103.7642339,747
747,Fish & Co. Restaurants Pte Ltd,"53 Ang Mo Kio Avenue 3
02-03
AMK Hub",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.36953,103.8484398,748
748,Fish & Co. Restaurants Pte Ltd,"3 Gateway Drive 
01-03 Westgate Mall",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3345013,103.7426077,749
749,Fish & Co. Restaurants Pte Ltd,"1 Jurong West Central 2
02-20E
Jurong Point",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3393411,103.7053874,750
750,Fish Soup (S5) @ Healthy Kopitiam NTFGH,"1 Jurong East Street 21, 02-01 Ng Teng Fong General Hospital",Chinese,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3337448,103.7453915,751
751,Fish Soup (S6) @ Koufu Sengkang General and Community Hospital,1 Anchorvale Street 01-21 Sengkang General Hospital 544835,Chinese,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3936438,103.8931787,752
752,Fish Soup (S6) @ Mr Teh Tarik Eating House,1 Geylang Serai 01-210,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3164769,103.8978032,753
753,Fish Soup (S9) @ Kopitiam CCP,"5 Changi Business Park Central 1, 02-01/02 Changi City Point",Chinese,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.334638,103.9623868,754
754,Fishball Noodle (S9) @ Healthy Kopitiam KKH,"100 Bukit Timah Road, 01-28 KK Women's and Children's Hospital",Chinese,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3105743,103.8470432,755
755,Fitra Chicken Rice (S10) @ Foodjunction Bugis Junction,245 VICTORIA STREET 03-30 BUGIS JUNCTION 188032,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2998409,103.8563631,756
756,Fitra Chicken Rice (S11) @ Kopitiam CCP,15 Changi South Street 2 02-01 Changi City Point,Chinese,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.334638,103.9623868,757
757,Kaffe & Toast,11 Jalan Tan Tock Seng  B1-01 Tan Tock Seng Hospital,Asian,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3213889,103.8458333,758
758,Korean Cuisine (S9) @ Republic Polytechnic,"9 Woodlands Avenue 9, 1 Republic Polytechnic",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4432159,103.7852455,759
759,<Stall Name>,<Address>,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3155862,103.7164788,760
760,Don N Bap Japanese & Korean Cuisine (S4) @ NTUC Foodfare CCK Ctr,"309 Choa Chu Kang Ave 4, 01-01, Choa Chu Kang Centre",Korean,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.385068,103.745532,761
